order_id,products
2222220,4367 35221 13870 29487 47795 25146 17341 41665 17218 49352 27344 31694 2390 30169 347 29020 6878 21616
2401986,9739 45603 28207 47209 19057 7413 42265 6948 33575 22825 12597 33120 40310 13176 22935 14233 39877 32230
2746519,45064 9741 22556 35921 36459 13471 8898 13169 11123 48524 1940 2481 17334
1960088,5250 26629 2661 47717 11688 28199 28204 27086 22227 33716 19348 24852 10551 49235 19382 21914 23579
2823645,7731 17902 17207
2746525,42486
3270814,8193 20995 27156 49175 34358 48697 15937 33352 30305 22114 35939 35951 33401 2183 34969 38557 4799 29898 29388 43728 48364 42736 34034 41220 31506 42265 41259 8518 5450 42828 5479 890 33156 21903 21938 29118 37825 33731 1999 31717 18918
1829023,5013 37158 1511 47977 1263
1331568,34465 22915 2995 14421 2966 41151
2007480,2717 31964 40285 4957 2144 47977
780452,None
1304741,16283 21573 7146 21292 11759 14419 31506 12341 13176 16797
1435815,31915 38689 3957
911529,35951 24852 343 21903 3999
344598,47766 22935 45007 33768
3385031,25346 46979 21903 24852 47766 39322 2846 24107 20039 5707 15064 38256
1113117,3126 45793 2815 24838 29006 33624 25442 49517 5514
2729672,None
1960114,40706 21267 24852 11543 19348 27315 37687 4927 5699 46676 19934 30831 21872 39928 24954
256179,12013
125108,24184 24852
1522152,None
1697976,28820 35547
2051126,23909 48527 41844
780477,46175 45541 47993
1702944,None
1173698,48004 14218 33176 26138 17053 16797 21793 13858 18721 4137 1835 32047 1215 42834 24427 12140 14063
2877635,9387 19057 13176 46969 33055
3270852,16965 45679 40063 39581 39097 47357 23296 36107 24852 16185 16188 14146 36206 1940 43961 31678 5603
2353349,7185 24850 22933 47526 22825 4793 46676 44116 7521 5496 25340
1960135,10468 14421
1829064,36865 20995 26131 8736 4142 34371 43597 7247 44632 42585 8309 43662 21137 8358 27845 42701 21709 24799 49401 37646 33055 22825 28465 14651 23375 40312 13176 24964 35221 1434 13263 5077 34262 43504 39928 26620
2615497,None
1697995,46088 23341 29509 1242 37229
2484428,34284 47766
392226,24852 2716 37687 18362 9018 27966 11712 8277 44632 32478 32740 36735
387279,32455
2877648,47626 39475 49235 44632 26209 47209 16611 11520 6933 47912 27966 38739 3420 47463 22935 45007
1435857,44560 34 28204 25146 47209 21616 24184 21137 27845 32486 5876 40706 780 37646 39216 19816 3952 32655 44948 16797 27086 27104
1042642,13249 5077 8153
1698003,28451 10933
125140,47626 41488 24852 16797 6046 38818 18987 25132 14175 46946 6631 8424
911574,45570 30727 24082 17948 2091 28226 28745 8277 44632 19049 7308 21137 20119 18583 20632 37067 9934 29405 5876 41213 22825 26937 28985 27966 12099 13646 10070 4957 33120 34668 44910 18362 30169 33787 10749 28670
3142257,21293 43154 9623 17631
2096164,17154 47877 32650 39947 27413 43295 27551 20514 23334 20282 6073 5445 20711 10867 1017
256218,16908 32293 26168 5194 49235 44632 20580 15995 34448 20119 5785 42139 20150 42183 21709 29926 40199 24852 7503 6489 29558 38274 1935 35221 2480 46049 26620
2091227,30340 432 5077 45687 4605
3139806,42265 42803
518367,41984 30924 33103 15956 28118 29657 44385 46953 20855
256224,41665 40002 18531 2596 16965 11941 35561 48523 4210 39475 24852 31893 21463 2361 27966
2489382,37646 21137 22935 21938 37067 47209 43768 10749
3008742,24852 17429 16291 2086 47144 47790 432 12614 1862 7398 5479 47209 39275 21616 19057 44661 31612
3139817,21137 47766 1215 17638 25466
3139818,5120 19691
2784367,19968 20995 41220 40723 28985 9531 27966 39877 26949 37067 10831 8277 47209 38777
191855,45066
1304814,21137 16083 42265 33787 40604 7485
125167,4605 4889 10912 22952 29487 21553 13768 45149 42719 15200 40815 239 21616 44799
3386671,20995 17429 21019 48679 23622 10312 47209 13431 651 16083 44275 41716 5876 2298 37646 42768 22290 6948 17706 44359 39275 13176 24964 21903 21938 39861 43961 24024 44533
256242,21903 16797 48733
1435891,12008 47209 26165 39097
1829108,196
2091253,46979 40723 432 27966 39275 24062
780534,3496 42352
911608,21392 24852 47766 12846 27344 47209 39275
2484473,9124 15995
1698043,24964 21903 17948 37687 4920 28601 49235 38383 19057 13176 10749
2817066,130 19660 8571 8859
1025749,41605 12813 6291 47672 31973 26620
1435907,39107 27395 23909 46023 40520 28204 27020 30036 24852 13911 32602 33819 43100
3270916,25986 10 38200 25146
387334,45200 22935 12456 40002 13380 27464 47209 17131 9839 46969 46845
3270921,16920 27966 47555 10070
510453,19691 38928 12341 32478
545154,30726 30776 35914 30795 3661 47209 25195 5876 7413 24363 44359 13176 16766 27521 8580 21903
2353422,25225 3469 22035 35221 13848 4799 42450 17878 44632 33754 4957 47087 11005
392237,48939 27840 46660 35149 37075 23013
1339712,41787
1566993,19660
3363203,12078 35886 38768 32691
387348,47842 31683 19078 3526 36393 13164 18061 35181 48015 19953 5077 15483 33852 32958 4895
518421,47630 24852 4920 46906 27966 19057
1824174,24964 21903 21137 22035 8859 40604 30391 20034 33352 27086 27344 17872 47209 21872 13176
1698073,1729 907 38775
518426,1025 20995 16398 49683 45603 35898 25669 48220 18027 41588 34448 21137 47766 25753 691 2228 19125 39619 21724 42719 44268 40706 29987 24373 17224 5449 4472 13176 48017 31635 43967 34786 36322 21500
3373579,None
3046240,43394 21513 21361 25138
2091299,11520 47626 21903 24852 22935 43192 13176
1829156,45066 3599 49683 49191 49215 20574 7781 8309 17530 47759 9422 17630 7916 26376 39203 22832 28465 4920 42307 5450 895 21376 10125 10132 16797 43961 22474 39911 43504
1042725,24852 46820 42495
2091304,3169 33437 1181 30921 48907 8590 5025 43427 21938 4605
702493,47626 21616 13517 21903 4605
256303,33000 44172 27790 12078 21903 32478
567193,23054 13329 8277 44632 21137 5785 37538 36550 18362 42450
20872,13755 14740
518450,8571 30827
3270963,11520
911668,33120 13176
2091318,649
1042744,45504 8277 44632 31717
615203,24838 5785 42828 15697 49235 10210
2091322,31380
649534,39461 43721 26348 37710
1571893,47626 36361 10768 12820 49175 10804 37947 9808 26209 47209 9839 44683 34448 21137 17553 35530 37646 47888 19731 41238 38689 26915 43004 28985 44359 38223 14678 20327 14711 24952 13176 46979 19348 35221 21927 5550 18362 47042 34755 3020
453716,4605 28934 18441 47117 21903 35883 28204 49075 28851 11090 20842
518466,21903 32016 44560 21137 24852 13870 42697 459 45645 45007 11481 39275 34668 13166
2838923,22035 27156 8736 45123 8277 18523 47734 29328 21137 20632 22170 36011 30382 30391 27845 19678 43749 20734 14084 4367 39190 31015 41325 13176 27521 46979 24964 32655 21903 19366 22963 37825 19398
2365376,38444
3139909,4066 40709 19677 41950
435937,45066 26666 42557 26209 21616 41588 21137 47766 27336 46802 8424 23805 28985 27966 46979 21903 27104 10724
1698121,40961 20995 48679 32807 26209 44670 10369 29837 21137 20115 47763 47766 30391 41149 5876 40706 260 40723 24852 22825 44359 8056 27020 21903 22935 30639 31717
1960267,38312 15984 25556 14074 48220
256339,45066 33754 18523 2913 40678 3957 15741
2314638,37892 21903 11152 24852 15130 47144 8153 8424 21616
3008855,25890 31759 38928 16953
125277,14084 21137 22935 36646 40396 47209 24062
1307563,None
1960287,None
3402085,14875 45190 26384 41276 2974
2746728,18439 49683 9292 44167 47766 47877 24852 32043 14280
3271018,28289 5785 34126 39314
763623,None
3402092,27845 31717
1960302,18465 18370 39877 6948 5161 35887 47990 30391 44632 25020
387439,18531 12078 37687
632552,14146 31720 42443
3402099,31394 6069 15424 10180 20838
1160770,4097 12941 21137 34429 37173 42445 34126 47209 19057 43122 13176
506092,42508 5646 26209 47209 21137 30391 42265 36646 8518 41329 27509 13176 21903 41950 31717
1960310,24852 46654
387447,26209
2877816,47626 43295 49235 48857 5479
3402105,17981 44523
1829242,35363 389 11782 44717 40174 24852 39993 12060
1698171,5785 13996 4297 237 24852
125308,17313 30827 21292 4724 37687 16281 33147 31805
2091389,46979 20995 21903 37524 47766 22935 25890 48679 2228 5068 45007 4945 20574 33120 13176 45946
1300435,24838 18439 20392 33065 38444 19820 33909
3008895,47209 21137 35503 11520 40723 27966 8518 34126 8021 36695 5479 13176 11182 11710 17872 31717 11262
2904470,47626 19048 47209 20082 8424 21903 6046
1304968,24852 16797 34234
2295546,39450 34987 27966 44900 19949 35951 40691
387466,42244 45066 47626 21903 1940 26915 4920 10292 33716 3896 31288 41787 1090 37947 37067 9934 27344 3025 9177 11499 13176 35708
3402124,5479
2353549,11777 12384 47766 40706 13176 6532 13702 33731 13263
3139983,44449 890 14477
1135000,24964 21903 24852 47766
2353555,21903 47766 21914 19660 49235 8277 13176
780692,21137 47766 16797 21543 28842 32177 38456 39928 45007 33232 5077 20842 19057 13176 34429
3188462,20738 13176
2615702,47626 47766 25890 48679 9387 12606 33352 34126 38510 40063
387482,20114 22935
2484635,24852 4210
1829276,47144 47145 49198 31805 12392 43127 7295 13974 29346 1700 16570 38108 34543 7925 21756 3836 21246 5917 34601 38185 29487 33614 20306 3434 38770 23413 8571 49037 3999 44459 41915 7628 1485 33231 32211 32727 20955 30191 39408 32251
518557,28985 48364
2557418,32768 25134 34358 26209 18109 23909 10132 19906 42460
2222498,24852 47766 16797 27966
1960357,45064 28204 4210
501489,43352 10258 18615
3008936,5649 27156 49175 25133 45646 47209 39040 25230 21137 27845 5876 28928 40706 37646 33055 2383 13176 22395 2979 11712 18370 3550
2605428,40706 14863 3599 21137 2452 6184 20906 22959 26298 25793 37067 35921 43858 41198 46703 43263
1173930,16797 33452 19248 20658 9274 27966 9411 38739 23144
3210311,8580 21372 6799 44051 19348 32787 3873 10151 33198 29103 25396 1464 13375 31683 44156 9175 6233 36956 19051 32753 35956 24184 5240 33791
1305004,47626 48140 45594 28204 25659 42557 10305 30290 49241 35939 19048 38510 5769 14992 47766 20127 13984 13988 30391 43192 5337 41690 29926 13560 25340 24830 32017 25890 29487 3376 27958 22328 27966 8518 34126 5456 19811 39275 13176 10108 24964 21903 38293 22935 16797 3999 13733 21938 33731 39877 45007 7649 29675 26604 32240 41463
3008942,47626 2086 48679 28204 42557 45650 46676 11352 32864 9825 47766 26790 11440 17594 16070 20693 11481 18656 8424 17652 13560 30489 25890 31526 27966 5449 13646 21847 42342 45416 41844 7559 21903 10132 2966 16797 24499 44471 43961 40898 21955 49610 4562 31701 41950 39411
911791,43295 21903 31635
261192,35221 44632
125362,12899 6087 33768 6184 21195
2484659,47616 31766 28199 25146 25705 16014 27323 24838 5917 27423 14147 37213 47977 9597 14218 48527 16797 13740 43989 29695
2484660,40709 37766 47766 33698 32429 46514 17334 38200 16696 27966 15297
479907,28934 47626 13198 20114 34969 28842 23734 28985 16185 35939 47209
387510,18465 21137 27845 24838 24852 13176 21903 33754
3402172,34024
3008957,35211 22035 41665 37067 9554 15442 35951
2091455,2120 42731
1042880,8277 47209 12456 36070 24838 13176 22935 39877
1829313,44632
2484676,45066 44560 22035 24852 162 13870 5450 9689 17757 35951 25199 13176
2484677,None
2877894,24852 23909
1135009,24964 22935 30233 27292 11182 26940 44359 19660 45007 48104 47209 8424 3952 23288
1173961,39001
649674,47766 34270
1305037,21137 17313 35886 32689 37687 49621 8571
780750,46979 21387 22935 37687 27845 27086 16083 6104 32486 23405 23165
780754,14366 20564 12919
2615763,26634 47626 5646 2063 43545 17949 12341 45633 12872 5194 2643 25197 29328 16530 11941 47792 7350 31927 30391 4799 17600 33000 40706 260 37646 24852 22825 14127 11576 27966 45374 8518 9554 8021 1896 19816 38777 9595 46979 21903 2452 2966 8087 1463 43967 27086 5077 27104
518612,27392 42768
780757,40338 24852 25495 4138 29101 13870 32331 1100
1191325,47626 2078 27086 38739 27104
518617,11777 26283 25588 13176
1173979,28204 22959 35507
1042909,24852
3402206,21009 21137 24852 2716 33568 18465 27845 8138 44752
1305056,11266 42500 40969 5258 19348 33059 31651 7987 16953 21572 10441 20940 37710 37590 32478 2273 46562 39657 30450 13042 6901 45051
3159724,43014 5884 34343 14519 5818 34883 8528 44632 12140 33647 39037
256484,8277 43122 28289 21137 43768 40706 24852 3884 4920 27966 44359 9036 8024 46979 27531 9618 2450 39363
1003942,13984 34126 44632 31717
3140070,9358 21903 2855 12341 27845 8803 33768 7147 39275 8048 13176
2615783,16797 3880 48183 25144 29640 4605
1615612,130
1960428,37508 46346 5134 13712 32403 42265 21914 34969 36126 2855 46654 8385 8261 7503 13176 5373
2091501,33041 21405 5794 40354 5025 5296 18362 1108 41950 34789 24184
2435214,36310 9208
1746685,5259 33198 14645 6348 36431 24400 26348
387568,35628 13176
518641,8230 27960 17083 2544 27247
1829362,25132 13176 29615 29616
2877939,19539 40539 19291 13307
649717,24964 24852 27966
1436150,1819 3614 47144 22695 22699 20161 43205 16715 40268 6227 24799 32740 20842
518648,28993 12738 47931
1829370,49683 26131 2086 48182 15937 7781 20082 29405 26369 40706 47912 29487 46394 43352 11629 21903 22935 24535
1042939,33000 3800
1042940,None
2402048,18747 33614
780802,22035 11818 28204 21616 19057 34993 4799 27845 38622 19180 19706 38159 24852 2855 16185 17725 4472 21903 27028 19384 13779 31215
2686948,None
2222600,14218 14161 3318 46842
2091529,44683 20940 37687
147163,13042 20955 31759
1829388,48527 21137 16797 34358 13249 48335
1829389,38662 49683 47766 42265 34358 36792 47672 4796
1698321,14850 45064 32288 27681 20561 25691 33425 2240 20682 6867 13119 9547 20817 44384 19809 873 24427 33651 4986 1940 5550 6576 27062 3023 15840 46584
1174034,18531 21137 36011 37067 18644 44359 36695 3952 21903 10132
3271187,47626 31343 9839 47766 3849 37646 24852 28985 46969 46979 21903 45007 41950 4605
3271189,11777 25986 46979 33682 18465 27172 48679 25146 25659 8518 5450 5194 48857 41950 46820 45161 21616 49396 7412 41593
1567254,5161
1960471,19966 35221
1812228,20113 7461 3243 1463 16185 18234 28767 5989 35561 39276 31342
125468,1541 19348 17568 25554 15197
780829,41276
518686,38139 24852 29307
780831,42585 24184 47766 24852 24964 5031 17835 32747
3402272,4142 46667 47766 31425 17668 24852 13176 45948 21938 39877 32710 6104 3583
256547,17794 23044 21903 21137 24852 47766 24214 5785 30489 17579 28204 1463 36929 20957 29544 43122
3006968,48004 13643 3594 9166 19348 24852 19155
151985,45411 12013
3402280,28790 18838
3057415,17316 25804 49517 4942 49235
3391046,32655 12341 47823
2090419,21386 46990 16409 48679 47209 3957
1309789,31759 43154 42265 31651 46521 1729 196 21572 4938 16714 22362 32478 3298 13032 39657 13042 30450 12916 13176 45051
3009072,47626 26209 47766 24852 31553
1698353,32655 24852 5785 43295 32689
518706,None
3009076,29987 29370 46906 36418 39877 8138 43352 5479 30450
2615862,4658 46906 1511
1960503,47209 12075 13176 35221
173834,38689 40777 7948 22640 23543 36606
466818,None
2615871,20995 24082 2078 17461 47209 21137 48813 6348 48848 41177 35054 13554 43295 8012 25936 40310 13176 45948 49021 21903 1940 28058 14764 27104 43504
1567297,12683 37776 28199
3271234,38293 8490 39475
632587,34343 44683 116 13176
3402309,38456
1436230,27521 20995 45063 21137 24852 22935 3896 27845 42585 26096
911943,40706 20995 21903 21137 24850 26278 4920 4793 13292 40174 19057 13176
780872,26209 24852 9018
1436233,44683 44570 33568 43768 5818 49610 8153 26587 23005 41950 35042 9963 44142 24184
3009098,5134 23102 30391 27966 44359 13176 11140
1174094,43295
2878031,42625 17794 47626 37646 41874 32277 30489 20144 38456 1999 26324 30305 48104 25705
780880,27156 36374 21543 8277 37464 14947 128 21137 37029 43713 19677 13535 36070 23805 20738 37158 28967 46906 39739 13176 45948 49026 16262 28054 27548 6057 14267 48094 23029
2222674,39964 9387 24852 46402 49549
326755,None
1436244,None
3402325,35951
1174103,24852 40348 29615 19766 35914 5077
2878043,5785 30639 19894 3957
387678,21137 27845 43352 8803 26604 13176
1043039,11365 13176
125541,45066 6948 27086 49401
911976,20339
1698409,14358
3271275,36865 21137 18465 28465 27086 9808 8277 12384 5479 13176
665141,45066 47626 40545 26209 21137 47766 28842 28373 24838 24852 47900 27966 10749 10580 17794 21903 22935 26604
387694,24852 16083 29675 34034
2878064,23296 1408 47745 20995 22021 33548 13966 48015 31509 39844 9124 6568 11432 11304 27307 20137 47672 5819 15175 33357 44156 49235 48099 8047 43772
2484849,13032 10258 34551
649842,22640 4472
2091635,10339 9839 21137 9934 38293
2222709,4932 27845 4357 30639 26738 20339 38647 15613
1698422,17537 9122 35887 36149 46906 39877 33232
1174135,24852 8479 13219 36011 17600 31040 25824 7677 20842 24177
2615928,40706 21903 23909 12011 40571
2878073,42781
1698426,16908 24852 47993
3402364,44683 31759 47402 37687 43352 38768
2091649,4565 18362
2353794,3298 30827 21292 12341 8571
125576,651 26604 21137 16797
2083950,14875 28733 12351 12914 23734 11463 24852 12565 23322 29487 38200 23909 7567 40910
912010,39581 47008 9124 42580 10453 27360 23909 5994 3191
1812247,35842 26165 10998 5450
2773442,44980 26172 49217 35914 18523 33909
2615950,49044 47766 17948 12069 18095 27966 44359 45007 12754 44632 1890 20323 43122 47996 10749
1043087,44 31964
125588,3599 35951 21616 21137 24852 36724 21903 42445
2598681,19348 13176
1305242,45066 26209 8424 13176 17794 24964 21903 47025 15290 45007
125596,21137 30391 40706 14084 44359 13176
2484893,22935 8518 33754
2880401,19895
649889,44085 48205 47209 30849 43183 43704 24852 39190 25890 23341 8514 44368 40298 19348 48026 941 44487 26604
1352819,21903 35221 20406 20842
3140261,12947 12218
12184,47196 31371 7676 40174
3140264,32650 22282 10255
1305257,13176 8986
780970,28289 260 45066 21267 22935 16797 6046 25134 36923 40009 13646 4945 43352 43504 24184
2576839,8193 41610 38028 37646 24852 2326 47766 27845 49110 44765 18531 19173 41593 4605 895
1567404,47209 24964
1698477,34573 30233 12959 18987 2481 16826 9020 3782 36170 5460 19805 10851 34429
2615982,29843 10428 33340 9541 37213 34789 18027 38511 19057
1043119,30336 16131 17553 31640 25767 39216 4920 47044 12745 32099 11499 39411
1829552,14808
1567410,329 13176 27514
